"recnum","fc_num","contact_date","sex","race","age","build","hair_style","complexion","ethnicity","otherclothing"
100045956,F180033193,2018-02-17 21:26:00,Male,Unknown,23,,,,,GRAY SWEASHIRT BLACK SWEAT PANTS
100046064,F180033199,2018-02-17 00:00:00,Male,White,18,,,,Not of Hispanic Origin,
100046137,F180033316,2018-02-19 17:20:00,Female,White,31,Medium,Long,Light,Not of Hispanic Origin,"BLACK TOP, BLACK PANTS"
100045676,F180032996,2018-02-10 00:00:00,Female,Black,19,Heavy,Short,Dark Brown,Not of Hispanic Origin,
100045677,F180032997,2018-02-10 02:25:00,Male,Black,41,Average,Braids,Dark Brown,Not of Hispanic Origin,
100045961,F180033197,2018-02-17 00:00:00,Male,White,29,Average,Short,Light Brown,Not of Hispanic Origin,"BLACK JACKET, BROWN HOODED SWEATSHIRT, BLACK JEANS,"
100045962,F180033202,2018-02-17 22:30:00,Male,Black,24,Medium,Short,Dark,Not of Hispanic Origin,"GREY SWEATER, BLACK JEANS"
100047767,F180034439,2018-04-11 12:00:00,Female,White,46,Small,,Light,Not of Hispanic Origin,
100047565,F180034324,2018-04-06 22:54:00,Male,Black,28,Thin,,Dark Brown,Not of Hispanic Origin,"BLACK JACKET, GRAY SWEATPANTS, RED SNEAKERS"
100052456,F180037454,2018-07-25 08:30:00,Female,Black,51,Medium,,Medium Brown,Unknown,
100051219,F180036671,2018-06-26 17:00:00,Male,Black,22,Medium,Long,,Unknown,"BLK/MALE DREADS, VISIBLE TATTOOS ON ARMS, WEARING WHITE TEE SHIRT AND RIDING BICYCLE"
100051220,F180036671,2018-06-26 17:00:00,Male,Black,27,,,,,
100051865,F180037065,2018-07-10 12:40:00,Male,Black,33,,,Medium Brown,Not of Hispanic Origin,"NO SHIRT, BLACK PANTS, BLACK SNEAKERS"
100051606,F180036915,2018-07-05 00:00:00,Male,Black,25,Medium,,Medium,Not of Hispanic Origin,FLORIDA ID NUMBER B420-019-92-249-0
100051764,F180036968,2018-07-06 18:08:00,Male,Black,27,Medium,,Dark Brown,Not of Hispanic Origin,"BLACK SHORT SLEEVE T-SHIRT, BLUE JEANS, BLACK SNEAKERS"
100052406,F180037434,2018-07-24 21:41:00,Female,Black,47,Obese,Short,Medium Brown,Not of Hispanic Origin,PRIOR DRUG CHARGES (DIST/PWID B)
100051987,F180037167,2018-07-13 21:16:00,Male,Black,24,Thin,,Medium,Not of Hispanic Origin,
100051642,F180036950,2018-07-06 20:50:00,Male,Black,24,,,Medium,Not of Hispanic Origin,
100053046,F180037819,2018-08-06 22:02:00,Male,White,23,Medium,,Light,Hispanic Origin,
100053328,F180037992,2018-08-13 19:46:00,Male,Black,28,Medium,,Medium,Not of Hispanic Origin,
100051956,F180037159,2018-07-12 22:00:00,Male,Black,23,Stocky,,,Hispanic Origin,
100053172,F180037896,2018-08-09 13:00:00,Male,Black,31,Small,,Medium,Not of Hispanic Origin,
100051875,F180037079,2018-07-10 19:45:00,Male,Black,22,Thin,,Light Brown,Not of Hispanic Origin,WHITE T-SHIRT BLK SWEATPANTS
100052776,F180037631,2018-07-28 00:58:00,Male,Black,20,,,,,
100052500,F180037473,2018-07-25 00:10:00,Male,Black,25,Medium,Braids,Medium Brown,Not of Hispanic Origin,
100052428,F180037438,2018-07-24 22:15:00,Male,Black,25,Medium,,Medium Brown,Not of Hispanic Origin,
100052236,F180037326,2018-07-20 17:00:00,Male,Black,25,Medium,,Medium Brown,Not of Hispanic Origin,
100051846,F180037070,2018-07-09 19:38:00,Male,Black,25,Medium,,Medium Brown,Not of Hispanic Origin,
100053104,F180037852,2018-08-08 15:30:00,Male,Black,25,Medium,,Medium Brown,Not of Hispanic Origin,
100053216,F180037910,2018-08-10 19:24:00,Male,Black,25,Medium,,Medium Brown,Not of Hispanic Origin,
100053117,F180037808,2018-08-07 03:23:00,Female,White,46,Small,,Light,Not of Hispanic Origin,"WHITE DRESS WITH BLACK DOTS, LEFT BLACK FLIP FLOP, RIGHT MEDICAL SOCK"
100052805,F180037661,2018-08-01 11:00:00,Male,White,33,Small,Bald,Light,Unknown,"GREY TANK TOP, BLUE JEANS"
100051934,F180037141,2018-07-12 17:00:00,Male,Black,35,Medium,,Medium Brown,,
100052151,F180037264,2018-07-18 14:00:00,Male,Black,49,Medium,,Dark,,"POLO SHIRT, JEANS"
100052339,F180037398,2018-07-23 09:15:00,Male,Black,22,Medium,,Dark Brown,Not of Hispanic Origin,
100051663,F180036987,2018-07-07 17:30:00,Male,Black,19,,,,Not of Hispanic Origin,
100052247,F180037355,2018-07-21 18:39:00,Male,Black,23,Thin,Short,Dark Brown,Hispanic Origin,"WHITE T SHIRT, BLACK BASKETBALL SHORTS, GOLD NIKES. NECK TATTOO"
100053043,F180037819,2018-08-06 22:02:00,Male,Black,23,Thin,Short,Dark Brown,Hispanic Origin,
100051673,F180036964,2018-07-06 18:35:00,Male,Black,35,Medium,Braids,Light Brown,Hispanic Origin,BLACK SHIRT
100052597,F180037545,2018-07-28 01:40:00,Male,Black,26,Thin,,Dark Brown,Unknown,
100052711,F180037536,2018-07-27 16:00:00,Male,White,30,Medium,,Medium,Not of Hispanic Origin,
100052604,F180037532,2018-07-27 17:30:00,Male,Black,25,Thin,,Medium,Not of Hispanic Origin,BLACK TEE SHIRT/GRAY SHORTS
100052626,F180037549,2018-07-28 02:14:00,Male,Black,30,,,,,
100052741,F180037577,2018-07-29 01:00:00,Male,Black,26,Medium,,Medium,Not of Hispanic Origin,"WHITE T-SHIRT, BLUE JEANS, WHITE AND YELLOW JORDAN"
100053001,F180037781,2018-08-06 11:00:00,Female,Black,34,Medium,,,Hispanic Origin,
100051842,F180037070,2018-07-09 19:38:00,Male,Black,17,Thin,,Dark Brown,Not of Hispanic Origin,
100051675,F180036905,2018-07-05 15:17:00,Male,Black,17,Thin,,Dark Brown,Not of Hispanic Origin,"SHIRTLESS, JEAN SHORTS, GOLD CHAIN W/ JESUS HEAD EMBLEM ON A BICYCLE."
100052002,F180037187,2018-07-14 20:00:00,Male,Black,17,Thin,,Dark Brown,Not of Hispanic Origin,
100052700,F180037594,2018-07-29 16:45:00,Male,Black,17,Thin,,Dark Brown,Not of Hispanic Origin,
100052430,F180037438,2018-07-24 22:15:00,Male,Black,17,Thin,,Dark Brown,Not of Hispanic Origin,
100052485,F180037469,2018-07-24 20:35:00,Male,Black,17,Thin,,Dark Brown,Not of Hispanic Origin,
100052287,F180037362,2018-07-21 21:15:00,Male,Black,17,Thin,,Dark Brown,Not of Hispanic Origin,DARK COLORED HOODY
100053105,F180037852,2018-08-08 15:30:00,Male,Black,17,Thin,,Dark Brown,Not of Hispanic Origin,
100053221,F180037910,2018-08-10 19:24:00,Male,Black,17,Thin,,Dark Brown,Not of Hispanic Origin,
100051650,F180036957,2018-07-06 21:34:00,Female,Black,26,Small,,Medium,,
100053250,F180037942,2018-08-11 19:05:00,Female,Black,23,,,,,"BLK T-SHIRT, GRAY YOGA PANTS."
100053005,F180037780,2018-08-06 09:19:00,Male,Black,54,Medium,Bald,Medium,Not of Hispanic Origin,"BLACK TANK TOP, BLACK SWEAT SHORTS, WHITE SOCKS, WHITE ADDIDAS SHELTOES."
100051907,F180037122,2018-07-12 17:27:00,Male,Black,16,,,,Not of Hispanic Origin,
100051861,F180037089,2018-07-10 09:00:00,Male,White,34,Heavy,,Medium,,
100052258,F180037352,2018-07-21 16:47:00,Male,Black,22,Thin,Braids,Brown,Not of Hispanic Origin,"BLACK T-SHIRT, BLUE JEANS"
100052251,F180037342,2018-07-21 11:00:00,Male,Black,22,Thin,,Brown,Not of Hispanic Origin,
100051558,F180036890,2018-07-04 19:00:00,Male,Black,22,Thin,Braids,Brown,Not of Hispanic Origin,GREEN SHIRT
100051743,F180036994,2018-07-08 13:15:00,Male,Black,22,Thin,,Brown,Not of Hispanic Origin,
100053257,F180037953,2018-08-11 16:54:00,Male,Black,22,Thin,Thick,Brown,Not of Hispanic Origin,"BLACK TSHIRT, BLACK PANTS"
100053069,F180037831,2018-08-08 00:38:00,Male,Black,22,Thin,Short,Brown,Not of Hispanic Origin,"WHITE TEE SHIRT, SHORTS"
100053041,F180037817,2018-08-07 13:50:00,Male,Black,22,Thin,,Brown,Not of Hispanic Origin,
100052811,F180037662,2018-08-01 13:30:00,Male,Black,22,Thin,,Brown,Not of Hispanic Origin,
100052919,F180037716,2018-08-02 21:08:00,Male,Black,22,Thin,,Brown,Not of Hispanic Origin,
100053019,F180037801,2018-08-05 16:50:00,Male,Black,22,Thin,Long,Brown,Not of Hispanic Origin,
100053359,F180038017,2018-08-14 21:30:00,Female,Black,34,Medium,,Medium Brown,,
100052814,F180037668,2018-08-01 17:28:00,Male,Black,31,Medium,,Medium Brown,Unknown,WHITE TANK TOP
100052964,F180037749,2018-08-04 19:06:00,Male,Black,28,Small,,Medium Brown,Not of Hispanic Origin,
100052536,F180037383,2018-07-22 15:15:00,Male,Black,42,Thin,,Medium Brown,Not of Hispanic Origin,WHITE T SHIRT
100053030,F180037795,2018-08-06 00:00:00,Male,Black,16,Stocky,,Medium Brown,Hispanic Origin,
100052497,F180037484,2018-07-25 21:00:00,Male,Black,27,Thin,Braids,Brown,Not of Hispanic Origin,"BLACK LONG SLEVE T SHIRTS, GREY NIKE SWEATS, WHITE  NIKE AIRFORCES"
100053152,F180037887,2018-08-09 22:01:00,Male,Black,18,Medium,Short,Dark Brown,Not of Hispanic Origin,
100052301,F180037380,2018-07-20 18:40:00,Male,Black,24,,,,,"BLACK (CLAVIN KLEIN) T-SHIRT, BLUE JEANS, RED SNEAKERS"
100051963,F180037178,2018-07-14 10:45:00,Male,Black,44,Medium,,Dark Brown,Unknown,
100052571,F180037508,2018-07-26 16:25:00,Female,White,42,,,,,
100051570,F180036902,2018-07-05 13:45:00,Male,Black,22,Medium,,Medium Brown,Not of Hispanic Origin,"TAN SHIRT, PEACH SHORTS"
100052463,F180037439,2018-07-24 22:58:00,Male,Black,30,Medium,,Medium Brown,Not of Hispanic Origin,BLACK T-SHIRT
100052103,F180037239,2018-07-17 09:15:00,Male,White,42,Medium,Long,,,
100052872,F180037701,2018-08-02 13:12:00,Male,Black,32,Medium,,Dark Brown,,"BLACK TSHIRT, BLACK SHORTS WITH WHITE STARS ON THEM, AND BLACK MIAMI HEAT BASEBALL CAP"
100053286,F180037937,2018-08-11 18:25:00,Male,Black,29,Medium,,Medium,Not of Hispanic Origin,"MAROON HOODIE, GRAY SWEATPANTS"
100052013,F180037201,2018-07-14 19:00:00,Male,Black,27,Small,,,,
100051997,F180037183,2018-07-14 19:45:00,Male,Black,56,Small,,Medium Brown,Not of Hispanic Origin,ACID WASHED JEANS AND A LIGHT COLORED SHIRT
100052269,F180037358,2018-07-21 19:20:00,Male,Black,30,,,,,WHITE T-SHIRT
100052410,F180037436,2018-07-24 17:00:00,Male,Black,46,Heavy,Bald,Light Brown,Not of Hispanic Origin,
100052340,F180037398,2018-07-23 09:15:00,Male,Black,37,Medium,,Medium Brown,Not of Hispanic Origin,
100053362,F180038019,2018-08-14 21:45:00,Male,Black,26,Obese,,Dark Brown,Not of Hispanic Origin,
100052875,F180037706,2018-08-02 10:21:00,Male,Black,36,Small,,Medium Brown,,
100053269,F180037926,2018-08-08 18:40:00,Male,White,41,Medium,,,,"BACKWARDS BLACK BASEBALL HAT, DARK SHIRT, CARGO SHORTS"
100052820,F180037670,2018-08-01 15:30:00,Male,Black,26,Medium,,Dark,Not of Hispanic Origin,
100052398,F180037416,2018-07-24 10:15:00,Male,White,39,Heavy,Short,Pale,Not of Hispanic Origin,"WHITE T SHIRT, BLUE JEANS"
100052466,F180037465,2018-07-25 13:30:00,Male,Black,49,Medium,Short,Medium,Hispanic Origin,"BLUE T-SHIRT, JEAN SHORTS, BLUE BASEBALL HAT"
100051935,F180037138,2018-07-12 09:10:00,Female,White,29,,,,Unknown,
100053003,F180037783,2018-08-06 11:15:00,Male,White,50,Small,,Light,Hispanic Origin,
100053061,F180037827,2018-08-07 16:45:00,Male,Black,33,Stocky,Short,Medium Brown,Not of Hispanic Origin,"RED SHIRT, BLACK SHORTS"
100053167,F180037899,2018-08-10 08:17:00,Male,White,38,Medium,Long,Light,Hispanic Origin,"GREEN T-SHIRT, BLACK SHORTS, WHITE SNEAKERS"
100052752,F180037625,2018-07-24 09:40:00,Female,White,47,Medium,Long,Light,Not of Hispanic Origin,"WHITE SHIRT, BLACK PANTS, BLACK SHOES"
100052492,F180037475,2018-07-25 00:00:00,Male,Black,62,Medium,,Dark,,
100052677,F180037578,2018-07-29 01:10:00,Male,Black,27,Average,,Dark Brown,Not of Hispanic Origin,
100052071,F180036826,2018-07-02 14:56:00,Male,White,64,Medium,Short,Light,Not of Hispanic Origin,
100053310,F180037978,2018-08-13 18:15:00,Male,Black,25,Medium,,,Not of Hispanic Origin,"GRAY CHAMPION HOODIE, BLACK PANTS AND BLACK SNEAKERS"
100052073,F180036866,2018-07-03 19:00:00,Male,Black,,,,,,GREY SWEATSWHITE T SHIRT BLACK DO RAG
100051609,F180036928,2018-07-06 10:08:00,Male,Black,33,Heavy,Braids,Dark Brown,Not of Hispanic Origin,WHITE T-SHIRT
100051902,F180037115,2018-07-06 00:20:00,Male,White,57,,,,Hispanic Origin,"BLUE POLO SHIRT, BLUE JEAN SHORTS, WHITE SNEAKERS"
100052954,F180037757,2018-08-04 21:18:00,Male,White,18,Thin,,Light,Not of Hispanic Origin,
100051661,F180036987,2018-07-07 17:30:00,Male,White,18,Thin,,Light,Not of Hispanic Origin,
100051776,F180037034,2018-07-09 20:24:00,Male,White,18,Thin,,Light,Not of Hispanic Origin,"DARK BLACK SHIRT, JEAN SHORTS, BLACK SNEAKERS, BRAIDED HAIR, AND ANKLE BRACLET SHOWING."
100052222,F180037329,2018-07-20 17:30:00,Male,White,18,Thin,,Light,Not of Hispanic Origin,"WHITE TSHIRT WITH DESIGN, BLACK DURAG"
100052501,F180037493,2018-07-26 01:01:00,Female,Black,27,Heavy,Braids,Dark Brown,Not of Hispanic Origin,BLACK PANTS
100051520,F180036876,2018-07-04 01:06:00,Male,Black,31,Medium,,Medium,Unknown,
100052930,F180037674,2018-08-01 17:15:00,Male,Black,30,Unknown,,Medium Brown,Not of Hispanic Origin,
100053358,F180038017,2018-08-14 21:30:00,Male,Unknown,37,Unknown,,,,
100051591,F180036922,2018-07-05 00:00:00,Male,Black,38,Medium,,Medium,Not of Hispanic Origin,"BLUE T SHIRT, RED SHORTS"
100052423,F180037428,2018-07-24 09:00:00,Male,Black,51,Heavy,Short,Dark,Not of Hispanic Origin,"BLACK T SHIRT, BICYCLE"
100046374,F180033478,2018-02-26 23:30:00,Male,White,33,Small,,Light,Unknown,
100047423,F180034261,2018-04-03 16:15:00,Male,Black,29,Medium,,Light Brown,Not of Hispanic Origin,GREY SWEAT SUIT
100045686,F180033008,2018-02-10 17:25:00,Male,White,40,Thin,Short,Fair,Not of Hispanic Origin,"BLUE WINTER JACKET WITH BLACK LINER, GRAY PUFFY WINTER JACKET UNDERNEATH THE BLUE COAT, BLACK PANTS, AND BLUE SNEAKER WITH VELCRO CLOSURE."
100045963,F180033204,2018-02-18 00:00:00,Male,White,29,Medium,Thick,Light,Not of Hispanic Origin,"GREEN CAMO JACKET, BLACK SNOW PANTS, BROWN SHOES"
100046533,F180033598,2018-03-04 12:30:00,Male,White,41,Medium,Short,Light,Hispanic Origin,WEARING FITTED HAT
100047077,F180033995,2018-03-22 17:51:00,Male,Black,31,Stocky,Braids,Medium Brown,Not of Hispanic Origin,
100047217,F180034086,2018-03-27 17:50:00,Male,Black,31,Stocky,,Medium Brown,Not of Hispanic Origin,
100046422,F180033487,2018-02-27 17:00:00,Male,Black,28,Heavy,,Dark Brown,Not of Hispanic Origin,
100047223,F180034089,2018-03-27 18:50:00,Male,Black,28,Unknown,,Medium Brown,Not of Hispanic Origin,
100046571,F180033612,2018-03-04 14:39:00,Male,Black,32,Medium,,Medium Brown,Unknown,"BLUE ""KC"" HAT,BLUE JCKT, BLUE HOODIE,BLUE JEANS"
100046132,F180033312,2018-02-21 15:00:00,Male,Black,60,Small,,Dark,Not of Hispanic Origin,
100046829,F180033814,2018-03-15 01:40:00,Male,Black,30,Medium,,Medium Brown,,
100047121,F180034042,2018-03-25 13:50:00,Male,White,46,Medium,Short,Light,Not of Hispanic Origin,"BLUE JACKET, GRAY SWEATPANTS, BLACK SNEAKERS"
100047898,F180034605,2018-04-19 14:25:00,Male,Black,30,Small,,Medium Brown,Not of Hispanic Origin,"BLACK HOODED SWEATSHIRT, RED TSHIRT, BLACK ADDIDAS TRACK PANTS"
100046904,F180033870,2018-03-18 02:24:00,Male,Black,34,Medium,,Light Brown,Hispanic Origin,
100046259,F180033375,2018-02-23 17:44:00,Male,Black,28,Medium,,Dark Brown,,
100046537,F180033608,2018-03-05 02:07:00,Male,Black,25,Thin,,Medium Brown,Not of Hispanic Origin,"BLACK/GREY WHITE SOX BASEBALL HAT, DARK GREY ADIDAS TRACK JACKET, BLACK TRACK PANTS, WHITE/BLACK/BLUE SNEAKERS"
100046903,F180033870,2018-03-18 02:24:00,Male,Black,37,Medium,,Medium,Unknown,
100047717,F180034470,2018-04-12 08:40:00,Male,Black,38,Small,,Dark Brown,,
100046500,F180033567,2018-03-02 10:29:00,Male,Black,25,Thin,,Medium Brown,Not of Hispanic Origin,"BLACK HOODED SWEATSHIRT, BLACK PANTS"
100046944,F180033883,2018-03-19 11:55:00,Male,Black,27,Medium,,Medium Brown,Not of Hispanic Origin,"BLACK HOODED JACKET, DARK JEANS"
100047710,F180034460,2018-04-11 16:51:00,Male,Black,24,Medium,,Medium Brown,Not of Hispanic Origin,"BLACK HAT, BLACK SWEATSHIRT, BLACK SWEATPANTS"
100046170,F180033348,2018-02-22 12:34:00,Male,White,29,Medium,,,Not of Hispanic Origin,
100046836,F180033805,2018-03-14 19:12:00,Female,Black,24,Medium,,Light Brown,Unknown,
100046300,F180033434,2018-02-25 02:50:00,Male,White,21,Medium,,Light,Not of Hispanic Origin,
100046820,F180033812,2018-03-15 01:11:00,Male,White,66,Medium,,Light,Not of Hispanic Origin,
100047118,F180034036,2018-03-25 11:25:00,Male,Black,25,Medium,Braids,Dark,Not of Hispanic Origin,"BROWN JACKET, DARK PANTS"
100046344,F180033445,2018-02-24 20:10:00,Male,Black,28,Small,,Light Brown,Hispanic Origin,
100046415,F180033494,2018-02-27 21:20:00,Male,Black,21,Medium,,Dark Brown,Not of Hispanic Origin,"BLACK SWEAT SHIRT, BLACK PANTS, BLACK AND GREEN SNEAKERS"
100047498,F180034308,2018-04-05 23:15:00,Male,Unknown,35,Small,,Light,Hispanic Origin,
100047799,F180034537,2018-04-15 06:00:00,Male,Unknown,35,Thin,Short,Light,Hispanic Origin,"BLACK THERMAL INSIDE OUT WITH ORANGE SITCKER ON THE TOP OF THE BACK, BROWN TSHIRT UNDERNEATH THAT HANGS UNDER THERMAL, DARKER BLUE JEANS, BLACK NIKE SNEAKERS WITH WHITE SOLES"
100047264,F180034113,2018-03-29 09:30:00,Male,Black,23,Stocky,,,Not of Hispanic Origin,BLACK HOODIE AND PANTS
100047328,F180034124,2018-03-29 00:00:00,Female,White,39,Medium,,Light,Not of Hispanic Origin,"NAVY BLUE HOODIE WITH WHITE STINGS, BLUE JEANS"
100046847,F180033836,2018-03-15 21:35:00,Female,Black,28,Medium,Straight,Medium Brown,Not of Hispanic Origin,"BLACK COAT, SKINNY BLUE JEANS, BLACK BOOTS"
100047695,F180034464,2018-04-11 00:40:00,Male,White,44,Medium,Short,Light,Not of Hispanic Origin,"BASEBALL HAT, BLUE PATRIOTS HOODIE, GRAY SWEATPANTS"
100046998,F180033929,2018-03-20 21:45:00,Male,Black,27,Medium,Long,Medium Brown,Not of Hispanic Origin,"BLACK HATE, SILVER JACKET, BLACK BACKPACK, BLUE JEANS"
100046988,F180033907,2018-03-20 09:10:00,Male,Black,34,Medium,,Dark Brown,,
100046946,F180033886,2018-03-19 14:00:00,Male,Black,30,Small,,Dark,Not of Hispanic Origin,"GREED HOODED LIGHT SWEATSHIRT, BLUE SHIRT, BLUE PANTS, LARGE GOLD RING ON RIGHT HAND, TATTOOS ON BOTH HANDS"
100046602,F180033546,2018-03-01 00:00:00,Male,Black,28,Medium,,Medium Brown,Not of Hispanic Origin,
100046702,F180033708,2018-03-09 10:15:00,Male,White,38,Small,,Light,Not of Hispanic Origin,JEANS/DARK BLUE JACKET
100046371,F180033479,2018-02-26 23:45:00,Male,White,38,Small,,Light,Not of Hispanic Origin,"GREY BEANIE, CAMO JACKET, BLACK HOODIE, DARK BLUE SWEATPANTS, WHITE SNEAKERS"
100046295,F180033386,2018-02-23 00:00:00,Male,White,44,Medium,,,Not of Hispanic Origin,"U.S NAVY BASEBALL CAP, BLACK JACKET, BLACK HOODED SWEATSHIRT UNDERNEATH, BLUE JEANS"
100046653,F180033671,2018-03-01 13:05:00,Male,Unknown,49,Medium,Short,Light Brown,Hispanic Origin,"GREEN COAT, BLUE JEANS, BLACK SNEAKERS"
100046831,F180033808,2018-03-14 19:34:00,Male,White,26,Heavy,,Light,,
100046151,F180033321,2018-02-21 17:20:00,Male,Black,29,Medium,,Medium Brown,,"BLUE HOODY, BLUE JEANS."
100047757,F180034486,2018-04-12 16:50:00,Male,Black,27,Small,,Medium Brown,,
100046498,F180033561,2018-03-02 09:34:00,Male,Black,40,Medium,,Dark Brown,,"BLUE AND GREY JACKET, GREY HOODIE, BLUE JEANS, DARK BACKPACK"
100046813,F180033789,2018-03-12 21:05:00,Male,Black,16,Small,,Dark Brown,,"GRAY HOODIE, BLACK SWEATPANTS"
100046540,F180033601,2018-03-04 16:21:00,Male,White,72,Medium,,Light,,"WHITE BUTTON DOWN SHIRT, WHITE TANK TOP, CAMOUFLAGE SWEATPANTS,"
100047092,F180034011,2018-03-24 01:15:00,Male,Black,18,,,,,
100047146,F180034045,2018-03-25 20:29:00,Male,Black,21,Small,,Medium Brown,Not of Hispanic Origin,"BLACK BUBBLE JACKET, GRAY SWEATPANTS"
100046776,F180033781,2018-03-12 17:45:00,Male,Black,24,Small,,Dark,Not of Hispanic Origin,"BLACK HOODED SWEATSHIRT, BLACK SWEATPANTS"
100047483,F180034298,2018-04-05 21:40:00,Male,White,35,Medium,Short,Light,Not of Hispanic Origin,"BLACK HOODED SWEATSHIRT, BLACK SWEATPANTS, BLACK SNEAKERS"
100047173,F180034064,2018-03-26 12:26:00,Male,Black,43,Medium,,Light Brown,,TAN JACKET BLUE JEANS
100046309,F180033387,2018-02-23 00:00:00,Male,Black,27,Stocky,Short,Dark Brown,Not of Hispanic Origin,"GRAY BOSTON CELTICS HAT, RED HOODY, BLUE JEANS"
100047051,F180033982,2018-03-23 09:40:00,Male,Black,22,Thin,,Medium Brown,Not of Hispanic Origin,
100047745,F180034472,2018-04-12 09:04:00,Male,Black,22,Thin,,Medium Brown,Not of Hispanic Origin,
100047795,F180034504,2018-04-13 15:00:00,Male,Black,34,Small,Short,Light,Not of Hispanic Origin,"GRAY HOODIE, BLUE JEANS"
100047965,F180034620,2018-04-19 22:32:00,Male,Black,34,Small,,Light,Not of Hispanic Origin,
100047491,F180034306,2018-04-06 02:41:00,Male,White,38,Medium,,Light,Hispanic Origin,
100047547,F180034346,2018-04-07 14:04:00,Male,Black,31,Medium,,Light Brown,,GRAY HOODED SWEATSHIRT
100047507,F180034312,2018-04-02 12:50:00,Male,White,56,Small,Short,Medium,Not of Hispanic Origin,"GREEN COAT, BLACK PANTS, BLACK SNEAKERS"
100047934,F180034623,2018-04-19 18:18:00,Male,Black,40,Unknown,,Medium Brown,Hispanic Origin,
100047390,F180034223,2018-04-03 08:50:00,Male,White,29,Medium,Short,Light Brown,Hispanic Origin,"BEIGE JACKET, BLACK SHIRT, BLUE JEANS, BLACK BACKPACK"
100047591,F180034358,2018-04-08 00:30:00,Male,White,25,Medium,,Light,Hispanic Origin,
100047584,F180034363,2018-04-08 11:15:00,Male,White,25,Medium,,Medium,Hispanic Origin,"BLUE JACKET W/ WHITE COLLAR, BLACK HOODIE (ON) UNDERNEATH, BLACK PANTS, DARK SNEAKERS, BLACK CLOSELY CROPPED BEARD"
100046213,F180033362,2018-02-23 05:40:00,Female,White,29,Medium,,Light,Not of Hispanic Origin,
100046176,F180033323,2018-02-21 19:10:00,Male,Black,46,Heavy,,Light Brown,Not of Hispanic Origin,
100047820,F180034528,2018-04-11 12:10:00,Female,White,29,Medium,Curly,Light,Not of Hispanic Origin,"BLUE JACKET, BLACK PANTS AND BLACK SNEARKERS"
100045898,F180033152,2018-02-15 18:34:00,Male,Black,27,Medium,Braids,Medium Brown,Unknown,"OLIVE GREEN VEST, GRAY RAIDERS HOODED SWEATSHIRT, GREEN SHOULDER STRAP LAPTOP BAG, DARK BLUE JEANS, ORANGE,WHITE, AND RED NIKE SNEAKERS, AND WEARING A BLACK WATCH."
100045899,F180033154,2018-02-16 00:38:00,Male,White,22,Thin,Short,Light,Not of Hispanic Origin,"GRY T SHIRT, JEANS"
100046115,F180033264,2018-02-16 04:00:00,Male,White,37,,,,Not of Hispanic Origin,
100047313,F180034126,2018-03-29 18:00:00,Male,Black,34,Medium,,Medium Brown,Not of Hispanic Origin,
100045901,F180033130,2018-02-15 09:50:00,Male,Black,33,Medium,,Dark Brown,Not of Hispanic Origin,"BLACK WINTER HAT, BLACK JACKET, BLACK SHIRT, GREY SWEATPANTS, TAN TIMBERLAND BOOTS"
100048175,F180034748,2018-04-19 15:00:00,Female,White,29,Medium,Short,Light,Not of Hispanic Origin,"TAN HOODIE, BLACK PANTS, BLACK SHOES"
100046909,F180033874,2018-03-17 19:05:00,Male,White,37,Medium,Short,Fair,Not of Hispanic Origin,
100046769,F180033773,2018-03-12 10:35:00,Male,White,33,Medium,Straight,Light,Not of Hispanic Origin,"NAVY JACKET, DARK SHIRT, BLUE JEANS"
100048355,F180034885,2018-04-09 18:15:00,Male,White,27,Medium,,Medium Brown,Hispanic Origin,"RED/WHITE/BLUE STRIPED HAT, TWO TONED GRAY JACKET, BLUE JEANS, BLACK SNEAKERS WITH WHITE TOP FROM TOE TO SIDE OF SNEAKER"
100047314,F180034126,2018-03-29 18:00:00,Male,Black,32,Unknown,,Medium,Hispanic Origin,
100047078,F180033996,2018-03-23 17:20:00,Male,Black,32,Unknown,Short,Medium,Hispanic Origin,
100046517,F180033587,2018-03-03 19:29:00,Male,Black,33,Medium,,Brown,,
100046153,F180033338,2018-02-21 21:40:00,Male,Black,21,Small,,Dark,Not of Hispanic Origin,"GRAY HOODED SWEATSHIRT,  BLACK PANTS"
100045924,F180033176,2018-02-16 19:50:00,Male,Black,29,Medium,Short,Dark,Hispanic Origin,"BLUE JEANS, BLACK JACKET, DARK COLORED BOOKBAG"
100047179,F180034007,2018-03-23 18:45:00,Male,White,48,Medium,,Light,Not of Hispanic Origin,
100047646,F180034410,2018-04-09 01:13:00,Male,White,48,Average,,Light,Not of Hispanic Origin,"GREY STRIPED WINTER HAT, BLUE PATRIOTS JACKET, BLUE JEANS"
100045925,F180033176,2018-02-16 19:50:00,Male,White,32,Thin,Short,Light,,BLUE JEANS DARK COAT
100047224,F180034091,2018-03-28 00:55:00,Male,Black,21,Small,,Dark,Not of Hispanic Origin,
100046366,F180033461,2018-02-26 08:20:00,Male,Black,34,Thin,,Medium,Hispanic Origin,"BLACK PUFFY WINTER JACKET, LIGHT BLUE FLEECE, RED-HOODED SWEATSHIRT UNDERNEATH, BLUE JEANS, BROWN BOOTS"
100047749,F180034453,2018-04-11 00:00:00,Male,Black,34,Thin,,Medium,Hispanic Origin,"BLACK CAP, BLACK JACKET, BURGUNDY SHIRT, KHAKI-BROWNISH PANTS, WHITE/BLACK SNEAKERS"
